neuron_class,gt_neurotransmitter,max_nt_value,conf,body,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
neuron3,acetylcholine,0.9999788999557496,0.994,1850706912,1850706912,5813069085,20236.0,20266.0,32784.5,32814.5,30516.0,30546.0,20256,32795,30537,20246,32804,30525,False
neuron3,acetylcholine,0.9999942779541016,0.967,1850706912,1850706912,1701947337,19755.0,19785.0,33632.5,33662.5,30679.0,30709.0,19774,33639,30695,19766,33656,30693,False
neuron3,acetylcholine,0.9989134073257446,0.997,1850706912,1850706912,1172704683,13360.5,13390.5,13591.5,13621.5,13572.0,13602.0,13379,13602,13576,13372,13611,13598,False
neuron3,acetylcholine,0.9916993379592896,0.976,1850706912,1850706912,570288900,11794.5,11824.5,15108.5,15138.5,11708.5,11738.5,11811,15121,11717,11808,15126,11730,False
neuron3,acetylcholine,0.9928309917449952,0.995,1850706912,1850706912,327499164,5920.5,5950.5,17412.5,17442.5,11575.5,11605.5,5925,17428,11598,5946,17427,11583,False
neuron3,acetylcholine,0.9999924898147584,0.964,1850706912,1850706912,5812982154,12045.5,12075.5,15271.0,15301.0,11815.5,11845.5,12057,15292,11838,12064,15280,11823,False
neuron3,acetylcholine,0.9999966621398926,0.974,1850706912,1850706912,661766416,13494.5,13524.5,13527.5,13557.5,13554.0,13584.0,13500,13537,13565,13519,13548,13573,False
neuron3,acetylcholine,0.9999794960021972,0.997,1850706912,1850706912,5813069055,19768.5,19798.5,33342.5,33372.5,30408.0,30438.0,19788,33350,30417,19779,33365,30429,False
neuron3,acetylcholine,0.9999759197235109,0.995,1850706912,1850706912,1670597533,19767.0,19797.0,33517.0,33547.0,30023.0,30053.0,19782,33528,30033,19782,33536,30043,False
neuron3,acetylcholine,0.9808102250099182,0.961,1850706912,1850706912,327499164,1662.5,1692.5,17677.5,17707.5,10943.5,10973.5,1680,17684,10958,1675,17701,10959,False
neuron3,acetylcholine,0.9993507266044616,0.991,1850706912,1850706912,1671620613,20010.0,20040.0,33486.5,33516.5,30055.0,30085.0,20012,33502,30069,20038,33501,30071,False
neuron3,acetylcholine,0.9999550580978394,0.978,1850706912,1850706912,662763626,12648.5,12678.5,14558.0,14588.0,12708.5,12738.5,12672,14566,12712,12655,14580,12735,False
neuron3,acetylcholine,0.9995937943458556,0.993,1850706912,1850706912,1667251683,20274.5,20304.5,32164.0,32194.0,29882.0,29912.0,20289,32167,29895,20290,32191,29899,False
neuron3,acetylcholine,0.9996777772903442,0.992,1850706912,1850706912,5812980638,11926.5,11956.5,15107.5,15137.5,11702.0,11732.0,11929,15126,11716,11954,15119,11718,False
neuron3,acetylcholine,0.999908208847046,0.995,1850706912,1850706912,5813062199,19496.5,19526.5,32389.5,32419.5,30428.0,30458.0,19507,32404,30434,19516,32405,30452,False
neuron4,acetylcholine,0.9992480874061584,0.955,1640594274,1640594274,698526273,7455.5,7485.5,18968.0,18998.0,14199.5,14229.5,7469,18988,14225,7472,18978,14204,False
neuron4,acetylcholine,0.9990001320838928,0.966,1640594274,1640594274,767433432,7407.5,7437.5,20347.5,20377.5,9683.5,9713.5,7420,20354,9707,7425,20371,9690,False
neuron4,acetylcholine,0.9999995231628418,0.98,1640594274,1640594274,5812982832,13645.0,13675.0,12301.5,12331.5,9736.5,9766.5,13660,12319,9739,13660,12314,9764,False
neuron4,acetylcholine,0.98934805393219,0.985,1640594274,1640594274,5812982011,12922.0,12952.0,15522.0,15552.0,10434.0,10464.0,12937,15549,10451,12937,15525,10447,False
neuron4,acetylcholine,0.9990298748016356,0.992,1640594274,1640594274,1578826464,19400.0,19430.0,34595.0,34625.0,26266.5,26296.5,19415,34610,26270,19415,34610,26293,False
neuron4,acetylcholine,0.9983803033828736,0.99,1640594274,1640594274,1946178096,19246.0,19276.0,34942.0,34972.0,26337.0,26367.0,19267,34957,26340,19255,34957,26364,False
neuron4,acetylcholine,0.9988963603973388,0.963,1640594274,1640594274,543333530,4633.0,4663.0,18380.0,18410.0,14957.5,14987.5,4638,18393,14967,4658,18397,14978,False
neuron4,acetylcholine,0.9999794960021972,0.994,1640594274,1640594274,1670287030,20065.5,20095.5,32929.0,32959.0,27350.5,27380.5,20080,32948,27372,20081,32940,27359,False
neuron4,acetylcholine,0.9995540976524352,0.97,1640594274,1640594274,1704347707,19268.0,19298.0,34876.0,34906.0,26328.0,26358.0,19292,34890,26346,19274,34892,26340,False
neuron4,acetylcholine,0.9642261266708374,0.967,1640594274,1640594274,5813055277,20394.5,20424.5,34543.5,34573.5,25242.0,25272.0,20407,34556,25251,20412,34561,25263,False
neuron4,acetylcholine,0.996045172214508,0.989,1640594274,1640594274,1701299822,19478.0,19508.0,34001.0,34031.0,26770.0,26800.0,19493,34015,26777,19493,34017,26793,False
neuron4,acetylcholine,0.9872469902038574,0.982,1640594274,1640594274,791298858,7294.0,7324.0,19256.5,19286.5,12370.0,12400.0,7302,19268,12393,7316,19275,12377,False
neuron4,acetylcholine,0.995528519153595,0.979,1640594274,1640594274,1005179264,13094.5,13124.5,15622.0,15652.0,10503.5,10533.5,13112,15626,10521,13107,15648,10516,False
neuron4,acetylcholine,0.9999852180480956,0.98,1640594274,1640594274,5812982610,11132.0,11162.0,14384.0,14414.0,10293.0,10323.0,11138,14399,10299,11156,14399,10317,False
neuron4,acetylcholine,0.9998903274536132,0.984,1640594274,1640594274,1671620613,20183.0,20213.0,34615.0,34645.0,26015.5,26045.5,20203,34631,26037,20193,34629,26024,False
neuron5,acetylcholine,0.9999983310699464,0.951,1977579449,1977579449,579924731,15347.0,15377.0,13145.5,13175.5,14110.0,14140.0,15360,13165,14133,15364,13156,14117,False
neuron5,acetylcholine,0.9999618530273438,0.96,1977579449,1977579449,1265157632,13873.5,13903.5,13549.0,13579.0,11614.0,11644.0,13882,13564,11620,13895,13564,11638,False
neuron5,acetylcholine,0.9981600642204284,0.97,1977579449,1977579449,1640922516,22609.5,22639.5,34334.0,34364.0,30980.0,31010.0,22626,34357,30991,22623,34341,30999,False
neuron5,acetylcholine,0.9999693632125854,0.996,1977579449,1977579449,5813032595,22908.0,22938.0,34932.0,34962.0,30820.0,30850.0,22916,34955,30834,22930,34939,30836,False
neuron5,acetylcholine,0.9999988079071044,0.966,1977579449,1977579449,5812982372,14149.5,14179.5,13528.0,13558.0,11453.0,11483.0,14154,13549,11467,14175,13537,11469,False
neuron5,acetylcholine,0.9994433522224426,0.994,1977579449,1977579449,5813047691,23327.0,23357.0,34981.0,35011.0,29562.0,29592.0,23334,34998,29572,23350,34994,29582,False
neuron5,acetylcholine,0.9997217059135436,0.996,1977579449,1977579449,603349484,22026.0,22056.0,33617.0,33647.0,30403.0,30433.0,22036,33642,30418,22046,33622,30418,False
neuron5,acetylcholine,0.8846238851547241,0.966,1977579449,1977579449,1699974843,23446.5,23476.5,34313.5,34343.5,31201.0,31231.0,23470,34326,31211,23453,34331,31221,False
neuron5,acetylcholine,0.999975085258484,0.959,1977579449,1977579449,549567614,11559.0,11589.0,14847.5,14877.5,11215.5,11245.5,11570,14852,11226,11578,14873,11235,False
neuron5,acetylcholine,0.9926146268844604,0.959,1977579449,1977579449,574468840,3703.5,3733.5,18026.5,18056.5,11728.0,11758.0,3707,18045,11741,3730,18038,11745,False
neuron5,acetylcholine,0.9998989105224608,0.986,1977579449,1977579449,5813032595,23635.0,23665.0,35178.0,35208.0,29335.0,29365.0,23654,35192,29358,23646,35194,29342,False
neuron5,acetylcholine,0.999074935913086,0.989,1977579449,1977579449,5813020089,17038.5,17068.5,13717.5,13747.5,12582.5,12612.5,17048,13723,12600,17059,13742,12595,False
neuron5,acetylcholine,0.9991267323493958,0.989,1977579449,1977579449,5813024698,22156.5,22186.5,35335.5,35365.5,30060.5,30090.5,22171,35361,30079,22172,35340,30072,False
neuron5,acetylcholine,0.9987894892692566,0.972,1977579449,1977579449,610274029,22474.0,22504.0,34896.5,34926.5,29714.5,29744.5,22481,34922,29732,22497,34901,29727,False
neuron5,acetylcholine,0.9754807949066162,0.961,1977579449,1977579449,729535748,4594.5,4624.5,20573.5,20603.5,10528.5,10558.5,4608,20579,10549,4611,20598,10538,False
neuron6,acetylcholine,0.9961410164833068,0.994,755518957,755518957,1888199872,20606.0,20636.0,32604.0,32634.0,24929.5,24959.5,20619,32619,24953,20623,32619,24936,False
neuron6,acetylcholine,0.9919895529747008,0.981,755518957,755518957,666450841,6431.5,6461.5,18444.0,18474.0,10873.5,10903.5,6458,18459,10896,6435,18459,10881,False
neuron6,acetylcholine,0.9988885521888732,0.99,755518957,755518957,1702306037,20661.0,20691.0,33751.5,33781.5,24234.5,24264.5,20669,33768,24240,20683,33765,24259,False
neuron6,acetylcholine,0.9980886578559875,0.974,755518957,755518957,330268940,4177.5,4207.5,19640.0,19670.0,13713.0,13743.0,4202,19657,13736,4183,19653,13720,False
neuron6,acetylcholine,0.9983671307563782,0.994,755518957,755518957,1888199872,19955.5,19985.5,32631.5,32661.5,24379.5,24409.5,19971,32641,24403,19970,32652,24386,False
neuron6,acetylcholine,0.917633295059204,0.981,755518957,755518957,5813052205,4072.5,4102.5,18405.5,18435.5,10991.5,11021.5,4096,18413,11010,4079,18428,11003,False
neuron6,acetylcholine,0.999147653579712,0.971,755518957,755518957,5812979175,16477.5,16507.5,13378.5,13408.5,12916.0,12946.0,16492,13390,12937,16493,13397,12925,False
neuron6,acetylcholine,0.9999855756759644,0.994,755518957,755518957,508935964,11043.5,11073.5,13860.0,13890.0,10962.5,10992.5,11052,13865,10979,11065,13885,10976,False
neuron6,acetylcholine,0.9999995231628418,0.976,755518957,755518957,1173408617,14734.5,14764.5,12773.5,12803.5,13828.5,13858.5,14756,12799,13842,14743,12778,13845,False
neuron6,acetylcholine,0.9999996423721312,0.984,755518957,755518957,579592279,11205.5,11235.5,14248.0,14278.0,12271.5,12301.5,11213,14257,12291,11228,14269,12282,False
neuron6,acetylcholine,0.9987875819206238,0.977,755518957,755518957,1732995501,21506.0,21536.0,34009.0,34039.0,24554.0,24584.0,21524,34034,24573,21518,34014,24565,False
neuron6,acetylcholine,0.9999996423721312,0.969,755518957,755518957,5813057942,16461.0,16491.0,13254.5,13284.5,12902.0,12932.0,16478,13266,12907,16474,13273,12927,False
neuron6,acetylcholine,0.9970012307167052,0.96,755518957,755518957,1109568528,13239.0,13269.0,13159.5,13189.5,12052.5,12082.5,13260,13171,12081,13248,13178,12054,False
neuron6,acetylcholine,0.9998778104782104,0.952,755518957,755518957,571424748,16504.5,16534.5,12843.5,12873.5,12836.0,12866.0,16529,12868,12848,16510,12849,12854,False
neuron6,acetylcholine,0.9942975640296936,0.983,755518957,755518957,581633934,13276.5,13306.5,13434.5,13464.5,12072.0,12102.0,13294,13452,12094,13289,13447,12080,False
neuron7,acetylcholine,0.996698796749115,0.99,635062078,635062078,5813132949,18308.0,18338.0,30557.5,30587.5,26511.0,26541.0,18323,30583,26517,18323,30562,26535,False
neuron7,acetylcholine,0.9999995231628418,0.993,635062078,635062078,5813032541,11411.0,11441.0,13952.0,13982.0,13237.5,13267.5,11435,13972,13254,11417,13962,13251,False
neuron7,acetylcholine,0.95669686794281,0.979,635062078,635062078,5813054725,17493.0,17523.0,31547.5,31577.5,25112.5,25142.5,17505,31562,25135,17511,31563,25120,False
neuron7,acetylcholine,0.9998157620429992,0.98,635062078,635062078,5813054622,19157.5,19187.5,30195.5,30225.5,26082.5,26112.5,19165,30221,26091,19180,30200,26104,False
neuron7,acetylcholine,1.0,0.981,635062078,635062078,600702348,11688.0,11718.0,14041.5,14071.5,10007.5,10037.5,11696,14049,10024,11710,14064,10021,False
neuron7,acetylcholine,0.9914225935935974,0.976,635062078,635062078,789580340,5119.0,5149.0,18367.0,18397.0,9879.5,9909.5,5141,18380,9891,5127,18384,9898,False
neuron7,acetylcholine,0.8362377882003784,0.994,635062078,635062078,1702651358,18330.5,18360.5,31442.5,31472.5,25967.0,25997.0,18350,31465,25975,18341,31450,25989,False
neuron7,acetylcholine,1.0,0.954,635062078,635062078,5812981796,11693.5,11723.5,14083.0,14113.0,10080.0,10110.0,11717,14090,10088,11700,14106,10102,False
neuron7,acetylcholine,0.9999896287918092,0.989,635062078,635062078,415494049,12395.0,12425.0,15128.5,15158.5,9474.5,9504.5,12419,15148,9496,12401,15139,9483,False
neuron7,acetylcholine,0.9991439580917358,0.954,635062078,635062078,630377642,13544.0,13574.0,11951.0,11981.0,12522.0,12552.0,13562,11960,12541,13556,11972,12533,False
neuron7,acetylcholine,0.995290994644165,0.966,635062078,635062078,1670969304,20612.0,20642.0,29455.0,29485.0,25921.5,25951.5,20617,29468,25942,20637,29472,25931,False
neuron7,acetylcholine,0.9999645948410034,0.974,635062078,635062078,820581199,3010.0,3040.0,21559.5,21589.5,10989.0,11019.0,3033,21569,10999,3017,21580,11009,False
neuron7,acetylcholine,0.9916046261787416,0.984,635062078,635062078,1640572741,20385.0,20415.0,29268.5,29298.5,26032.5,26062.5,20402,29280,26041,20398,29287,26054,False
neuron7,acetylcholine,0.997690200805664,0.997,635062078,635062078,1173408617,13271.0,13301.0,13715.0,13745.0,13756.5,13786.5,13278,13735,13773,13294,13725,13770,False
neuron7,acetylcholine,0.9999103546142578,0.992,635062078,635062078,5813055277,20302.5,20332.5,29841.5,29871.5,25234.0,25264.0,20312,29846,25249,20323,29867,25249,False
neuron8,acetylcholine,1.0,0.953,630714299,630714299,5812982430,11400.5,11430.5,13431.0,13461.0,10418.5,10448.5,11424,13437,10430,11407,13455,10437,False
neuron8,acetylcholine,0.9988521337509156,0.968,630714299,630714299,5813022060,12786.0,12816.0,13137.5,13167.5,9768.5,9798.5,12796,13165,9789,12806,13140,9778,False
neuron8,acetylcholine,0.999983549118042,0.968,630714299,630714299,1297202769,16841.0,16871.0,13888.0,13918.0,14256.0,14286.0,16841,13906,14262,16871,13900,14280,False
neuron8,acetylcholine,0.9999765157699584,0.98,630714299,630714299,480590566,5921.5,5951.5,21800.5,21830.5,13029.0,13059.0,5937,21822,13051,5936,21809,13037,False
neuron8,acetylcholine,0.9991167187690736,0.988,630714299,630714299,5813009261,3040.0,3070.0,16785.0,16815.0,9565.5,9595.5,3059,16811,9584,3051,16789,9577,False
neuron8,acetylcholine,0.7694451808929443,0.957,630714299,630714299,5901202076,13009.0,13039.0,12676.0,12706.0,11053.0,11083.0,13020,12687,11067,13028,12695,11069,False
neuron8,acetylcholine,0.9973540306091307,0.981,630714299,630714299,5813078507,15157.0,15187.0,12312.5,12342.5,13182.5,13212.5,15162,12334,13193,15182,12321,13202,False
neuron8,acetylcholine,0.99470716714859,0.988,630714299,630714299,635385969,6149.0,6179.0,19412.0,19442.0,14090.0,14120.0,6168,19437,14109,6160,19417,14101,False
neuron8,acetylcholine,0.9963310360908508,0.991,630714299,630714299,424716408,5832.5,5862.5,17870.5,17900.5,10534.0,10564.0,5841,17874,10550,5854,17897,10548,False
neuron8,acetylcholine,0.9999949932098388,0.969,630714299,630714299,5812980802,10991.5,11021.5,13554.0,13584.0,10550.0,10580.0,11010,13564,10575,11003,13574,10555,False
neuron8,acetylcholine,0.9999910593032836,0.968,630714299,630714299,631055506,10960.0,10990.0,13661.0,13691.0,10542.5,10572.5,10974,13685,10547,10976,13667,10568,False
neuron8,acetylcholine,0.999862790107727,0.97,630714299,630714299,1669924220,22772.0,22802.0,31918.5,31948.5,26782.5,26812.5,22777,31938,26804,22797,31929,26791,False
neuron8,acetylcholine,0.9952397346496582,0.985,630714299,630714299,5813098080,5946.5,5976.5,19335.0,19365.0,9643.5,9673.5,5964,19362,9658,5959,19338,9659,False
neuron8,acetylcholine,0.9998629093170166,0.983,630714299,630714299,1670287030,22558.0,22588.0,32224.0,32254.0,26206.5,26236.5,22578,32245,26229,22568,32233,26214,False
neuron8,acetylcholine,0.9874029159545898,0.974,630714299,630714299,5812981227,16948.5,16978.5,14037.0,14067.0,14097.0,14127.0,16952,14052,14108,16975,14052,14116,False
neuron9,acetylcholine,0.9999300241470336,0.956,606090268,606090268,1570685132,19364.0,19394.0,33711.5,33741.5,29421.5,29451.5,19390,33723,29436,19368,33730,29437,False
neuron9,acetylcholine,0.9980188608169556,0.962,606090268,606090268,604726283,18973.5,19003.5,32351.5,32381.5,28807.5,28837.5,18986,32373,28828,18991,32360,28817,False
neuron9,acetylcholine,0.999808132648468,0.971,606090268,606090268,1701947337,20233.5,20263.5,33162.0,33192.0,29472.0,29502.0,20244,33179,29494,20253,33175,29480,False
neuron9,acetylcholine,0.999746024608612,0.989,606090268,606090268,575418068,4166.0,4196.0,21525.0,21555.0,13390.0,13420.0,4175,21530,13411,4187,21550,13399,False
neuron9,acetylcholine,0.9556538462638856,0.992,606090268,606090268,668485522,4222.0,4252.0,16452.5,16482.5,13218.5,13248.5,4230,16476,13232,4244,16459,13235,False
neuron9,acetylcholine,0.9999498128890992,0.99,606090268,606090268,1447205712,18871.5,18901.5,32524.5,32554.5,30053.5,30083.5,18892,32534,30070,18881,32545,30067,False
neuron9,acetylcholine,0.9090220332145692,0.992,606090268,606090268,1141636055,16192.0,16222.0,14725.0,14755.0,13239.0,13269.0,16199,14750,13259,16215,14730,13249,False
neuron9,acetylcholine,0.992049276828766,0.963,606090268,606090268,849370258,17714.0,17744.0,14748.5,14778.5,12517.5,12547.5,17729,14766,12527,17729,14761,12538,False
neuron9,acetylcholine,0.4330856800079345,0.986,606090268,606090268,668485522,4416.0,4446.0,21722.0,21752.0,13014.0,13044.0,4442,21737,13028,4420,21737,13030,False
neuron9,acetylcholine,0.9996416568756104,0.981,606090268,606090268,5812981467,11763.5,11793.5,14797.5,14827.5,10217.0,10247.0,11788,14817,10226,11769,14808,10238,False
neuron9,acetylcholine,0.9999547004699708,0.982,606090268,606090268,823999989,3756.0,3786.0,19366.5,19396.5,15146.5,15176.5,3778,19387,15171,3764,19376,15152,False
neuron9,acetylcholine,0.9999719858169556,0.988,606090268,606090268,1667251683,20544.0,20574.0,32309.0,32339.0,30094.5,30124.5,20564,32316,30105,20554,32332,30114,False
neuron9,acetylcholine,0.9999551773071288,0.992,606090268,606090268,1671620613,20519.0,20549.0,31978.5,32008.5,29939.0,29969.0,20531,31988,29964,20537,31999,29944,False
neuron9,acetylcholine,0.999997854232788,0.983,606090268,606090268,5813062199,19245.0,19275.0,32986.0,33016.0,28737.5,28767.5,19254,33007,28757,19266,32995,28748,False
neuron9,acetylcholine,0.9999017715454102,0.968,606090268,606090268,1704347707,19360.5,19390.5,32931.5,32961.5,29279.0,29309.0,19366,32948,29299,19385,32945,29289,False
neuron10,acetylcholine,0.9892296195030212,0.98,693483018,693483018,487144598,4343.0,4373.0,16005.5,16035.5,14250.0,14280.0,4366,16013,14265,4350,16028,14265,False
neuron10,acetylcholine,0.968400776386261,0.973,693483018,693483018,424716408,7138.5,7168.5,20216.5,20246.5,11066.5,11096.5,7160,20235,11073,7147,20228,11090,False
neuron10,acetylcholine,0.9749187231063844,0.972,693483018,693483018,5812983337,15847.5,15877.5,13286.5,13316.5,11656.5,11686.5,15873,13297,11675,15852,13306,11668,False
neuron10,acetylcholine,0.9778683185577391,0.991,693483018,693483018,5812981322,15568.5,15598.5,15478.0,15508.0,10492.0,10522.0,15583,15491,10514,15584,15495,10500,False
neuron10,acetylcholine,0.9999723434448242,0.989,693483018,693483018,1642623277,19519.0,19549.0,32948.0,32978.0,23958.0,23988.0,19530,32963,23965,19538,32963,23981,False
neuron10,acetylcholine,0.9834346175193788,0.993,693483018,693483018,1732995501,17464.0,17494.0,32094.5,32124.5,24528.5,24558.5,17482,32103,24552,17476,32116,24535,False
neuron10,acetylcholine,0.9990286827087402,0.996,693483018,693483018,1702306037,17742.5,17772.5,32315.5,32345.5,24637.0,24667.0,17766,32322,24654,17749,32339,24650,False
neuron10,acetylcholine,0.9998466968536376,0.975,693483018,693483018,5812981160,16070.5,16100.5,13742.0,13772.0,11480.5,11510.5,16078,13751,11502,16093,13763,11489,False
neuron10,acetylcholine,0.9999943971633912,0.972,693483018,693483018,632069851,14053.0,14083.0,14563.0,14593.0,9979.0,10009.0,14069,14573,10000,14067,14583,9988,False
neuron10,acetylcholine,0.9978699684143066,0.972,693483018,693483018,600356751,14573.5,14603.5,14125.5,14155.5,9922.0,9952.0,14589,14148,9931,14588,14133,9943,False
neuron10,acetylcholine,0.8876879215240479,0.996,693483018,693483018,5813032595,17563.5,17593.5,32395.5,32425.5,25905.0,25935.0,17573,32410,25932,17584,32411,25908,False
neuron10,acetylcholine,0.9999767541885376,0.985,693483018,693483018,5812981227,14719.0,14749.0,14163.5,14193.5,10036.0,10066.0,14745,14182,10051,14723,14175,10051,False
neuron10,acetylcholine,0.9825602173805236,0.955,693483018,693483018,940079170,15074.0,15104.0,11987.0,12017.0,11550.0,11580.0,15092,12002,11555,15086,12002,11575,False
neuron10,acetylcholine,0.9999971389770508,0.97,693483018,693483018,823314446,18997.0,19027.0,32548.5,32578.5,24808.0,24838.0,19005,32567,24819,19019,32560,24827,False
neuron10,acetylcholine,0.9994542002677916,0.991,693483018,693483018,5813062565,15170.0,15200.0,12072.5,12102.5,11679.5,11709.5,15175,12094,11694,15195,12081,11695,False
neuron11,acetylcholine,0.9623152613639832,0.995,1944507292,1944507292,1762359683,14945.5,14975.5,31681.0,31711.0,30698.0,30728.0,14964,31689,30711,14957,31703,30715,False
neuron11,acetylcholine,0.9708855152130128,0.989,1944507292,1944507292,1018510191,15221.0,15251.0,13246.0,13276.0,13288.5,13318.5,15236,13262,13295,15236,13260,13312,False
neuron11,acetylcholine,0.9989567995071412,0.982,1944507292,1944507292,851314221,5899.0,5929.0,17657.0,17687.0,15360.0,15390.0,5915,17683,15377,5913,17661,15373,False
neuron11,acetylcholine,0.999731719493866,0.982,1944507292,1944507292,1265852784,13794.5,13824.5,13399.5,13429.5,13673.0,13703.0,13812,13425,13682,13807,13404,13694,False
neuron11,acetylcholine,0.9489731788635254,0.991,1944507292,1944507292,5813055277,15095.5,15125.5,32181.0,32211.0,30292.5,30322.5,15102,32197,30304,15119,32195,30311,False
